L,P,Deflection
6.477017434965216,97.00744566667069,137.2868811009389
4.934655447048053,86.50710993753938,54.14035228026142
14.156371828110878,60.07921493396191,887.7259266103129
12.697444554773003,70.086569724388,747.2786099736662
10.600845078125081,28.520580268041407,176.96141884557508
13.457527082252613,63.077042017262066,800.692716037696
12.644064922789374,45.56495494398774,479.72225649432386
5.2388407066324305,48.20173397769325,36.096659521023945
13.710707981879732,75.7776560375158,1017.2309890209162
9.472106902987809,28.191835559725163,124.78486040320871
12.68928186196875,31.803961169451988,338.4473505946476
13.753095599081918,92.46417911286366,1252.7767221590964
6.8160416996623665,5.622429485097225,9.27298388001266
4.320623094332121,48.56342984133404,20.40080341558367
5.7352219505033,91.28008004078617,89.68616878553517
8.125293463515076,61.0363007818157,170.5313154830302
12.816177191069917,54.64070742121321,599.0879636089554
13.328766999076121,24.974417922935523,308.00947361843015
3.0834255663742884,34.327548906444825,5.241335657747948
9.128967630930788,85.20484158046929,337.61990718444247
8.008932037785348,55.921813176845816,149.6248887834927
5.6652937256487625,51.47421937567799,48.747891373254596
4.438384408004193,9.957971354002893,4.534656397907299
7.0513820568435355,1.6028156455123121,2.9268811178814933
14.31491644695023,96.36851886870491,1472.3138853049188
6.878435184249063,37.698616728684165,63.89886352310353
9.225487460920393,60.32130620995043,246.68200932941258
11.436227506742135,7.971507318728499,62.09942511332212
7.363555228551528,68.31142857230465,142.05443084722586
14.661384992651527,93.2566708705961,1530.7479026197507
14.549367539305335,57.56652529974197,923.4239463108987
6.02138754990437,12.611532237541056,14.34023823887498
8.966982070708625,58.172152747347674,218.4503834137239
6.610539717801236,76.63472131046524,115.3015406810033
6.418085932529611,40.64165365740187,55.961162116670245
3.4426433682543935,87.98377479414678,18.697238516236208
10.314772007758762,64.86829533573645,370.7747541612727
9.032148278746337,89.92489182892025,345.105492592282
3.617745014999872,62.35053112473372,15.376333499741465
6.343757570839337,13.128797200482422,17.456752108876422
13.899190631599843,30.96917111051891,433.10867967254035
5.8747426880036695,20.17949482524569,21.309615291707363
4.738738465094677,90.88264977168623,50.369538644079846
8.873433123330756,76.04000672874827,276.70433264732645
14.827805449327208,67.6398368910006,1148.5025411395802
5.9046632581380045,30.096631963162167,32.27023095295252
11.065626568870542,18.40447720502135,129.88239454221738
12.139435383944612,75.64510879889119,704.8149160304896
5.851650527908796,47.41579458790797,49.4831055470907
11.738596183342315,22.578955215062912,190.21777698354984
7.413397592631039,61.66219781652751,130.8487714790075
10.587669967122954,4.0333852138451975,24.932719948278688
10.602356529130736,32.61702541282535,202.46517640389445
9.429296208897101,46.85569945911347,204.59689236540862
4.0834772406529,14.795833410940585,5.247212135489564
13.023629947070855,98.46544775908396,1132.866604486339
6.84936077966083,20.909736458961426,34.99431189480371
5.23822212479825,13.035313004326554,9.758250599240059
3.489301698657167,20.35348738868964,4.503531132522662
10.090715318258901,76.90611331597242,411.5527391895116
11.130772342107388,42.55056592718428,305.6187622774615
3.199053947134274,56.541593975253804,9.641209287886849
9.145116699591371,2.1009156986360744,8.369030546442191
5.7179493023752554,3.4431308573314556,3.352534077758856
10.742073484913398,44.582554982701616,287.8247142204753
5.092397148059897,81.66552432016235,56.16998718146517
11.29125285722959,88.52388787075652,663.7211394777352
7.640824155606449,8.670656759564022,20.145190602013912
14.240759864840815,53.836310210102276,809.7921226487738
4.650251329751919,91.32296862792705,47.83084669546426
7.092796212603102,38.797275439788635,72.10285235501865
4.361682254887069,82.95658314283686,35.8518606941475
14.096323419342752,13.36956543994362,195.04446435045546
13.528072240571772,93.53944896677987,1206.1499960032847
6.095299532581867,75.14233175313026,88.62751982432185
10.91980855241015,94.13343927869016,638.3924919917598
12.80666640241459,67.66172335525064,740.2017661023182
9.662409739193548,36.3403931999427,170.7437216410414
9.355806940272078,93.81811725247225,400.15591312262086
5.90222749080542,27.556677630917846,29.510288872460432
4.11723321367079,33.21725220617326,12.074770302164682
13.76658909543992,70.08084180017403,952.3073375231761
13.805016685959966,76.53162995253862,1048.6982467394446
10.597217487279215,92.94034838491538,576.0744446278718
7.068357492584408,20.48024090562095,37.66945627384234
7.190514895351931,79.7998035219224,154.51852868587227
11.711468146442872,73.85460533969635,617.8888774355324
13.765323119430924,6.379455625359787,86.66457725216668
13.645037091181408,38.722314121020695,512.3706410688761
12.358506550291487,28.27654570600986,277.98611370827876
10.704379753851454,30.44904243540304,194.5167185742606
4.009679579940586,98.29468795547008,33.00333487495754
4.939544569135365,64.27774134799279,40.347822740442396
13.782650262324951,71.76761577934995,978.645712625873
10.277148715915079,97.66176373150091,552.1298887090967
3.1103646193995558,37.72017824576387,5.911618738121722
4.217658514392385,80.1840168452806,31.332916512697565
10.96202122929667,43.45309633044954,298.12020832529294
3.0607390061546242,86.95336718149798,12.985661273511726
4.929696617009984,18.06575413113032,11.272375438453324
9.584805472399033,94.76861770642796,434.62352189296
11.30274237231232,21.877170841087967,164.5286050567564
10.823535114031205,32.622050698093155,215.43557536981828
5.691231713526717,75.61922341067805,72.60220116744354
11.54615065617043,39.37551415654067,315.67244125687745
5.846989049961601,60.82113767664467,63.32134809444583
6.904796377911213,44.45735010694285,76.22456797069898
11.95789686141629,74.23699370897819,661.1249656729091
10.795594788566575,22.833125236861086,149.62489374492353
13.190680925930135,5.8457987236877,69.87861278852846
10.89135470760412,29.992939747306625,201.81968000560096
9.81970324002566,47.43086648684303,233.91330197057752
4.12409721393711,16.80200521926786,6.138278212202251
7.412589636713202,35.47972896563887,75.26428481109266
6.182428412180705,39.998301829356855,49.22861453328807
5.927875720549003,5.739184368827354,6.2265319038457
14.676126657029346,58.33072481842046,960.3521161235343
7.717172696001125,88.43434279712875,211.6870940649194
13.70455866212536,15.174291295305242,203.4240753866171
10.573663511967155,59.7808013401514,368.07554221245783
12.537735642499781,66.47392049108463,682.3503052443199
9.031645117262306,41.93346804192883,160.9015197246583
9.92284661551631,70.109758736427,356.76815177284607
8.910212325826366,41.0731543491012,151.3285908640988
5.3429158535765335,50.46372879774349,40.08788209072315
11.669425383138064,0.735304455442698,6.085753856064703
6.3692683492902695,69.17201141346888,93.08888244247669
3.291791597177446,66.13426789447244,12.286334032590917
10.745667550886013,3.8400877326344562,24.81647645613607
5.125328152884587,36.82501073951331,25.822999295157672
14.285503012234972,97.90318407916673,1486.5591659176932
14.447142924031048,42.07365625686168,660.7770236856819
13.978372682645382,50.19454051318417,714.0442065769579
7.441904403065333,90.99301581597186,195.32556588076477
3.185479398346409,71.72618758657563,12.075383186371164
14.139822751052705,58.20701311242236,857.0496494848829
8.138209779807772,79.78046813410725,223.96594821750617
14.599857828524035,86.43662664559733,1401.0139537627608
14.563439725071035,45.68880717372669,735.0222386525578
13.236113465608321,47.51083649318354,573.8163154961386
6.533386704835028,38.60509356518358,56.07360447354248
7.621172743223103,96.67061400184606,222.87361890803493
13.213640058202284,69.71662542903503,837.7270631366033
6.803064061875332,8.322306620807229,13.647596240742045
5.03391296023311,86.29596233130185,57.33322261983273
9.681615149500201,48.05599408362681,227.13799207165792
14.233857289929372,6.875390642248746,103.26757332822484
11.352357560099676,54.971725516331105,418.8864623162604
9.84073404107238,41.716427897570206,207.0562615847243
4.166117925249223,87.7749404862625,33.05704214465222
10.380086720390036,20.399460360938736,118.82844001956342
14.88064620125116,82.6464609492183,1418.3663059218331
4.681008182838289,55.768869118545275,29.79262774540135
9.21995582836484,5.461030321346905,22.292556724785815
13.528476863135465,97.18453013254846,1253.2641602890583
11.889223413050454,51.26152441031999,448.6945066449968
11.364188891943215,29.08768542315825,222.3429008625859
11.42980900784531,46.94068419892581,365.0607208163374
7.313893814637062,85.7857783517489,174.80748310410493
6.52310213117392,30.49031243850635,44.078131957989065
12.712333865742163,19.26763964867003,206.1594075593786
12.721360736150169,12.907124693088146,138.39773446482056
13.404867822961243,29.785939839021125,373.6781355460512
13.958886630677656,78.00480870400435,1105.0259772792983
9.136108786331253,47.16263651952617,187.31848354597037
9.018195536246395,22.748160369353997,86.89684236213525
12.579542147601302,16.61849996097492,172.29992776840962
10.799567169333182,33.27294765103791,218.27756376160104
11.42360252709244,93.99243728857088,729.7950849686973
12.549512033233214,34.30267125900244,353.1077345537432
13.680064101810796,98.81240759546354,1317.5728878823586
7.05594188221843,48.523045576535615,88.77931872717524
7.506995431679329,17.916391829015087,39.477330531641904
4.127783278090428,89.11400917935094,32.643402207160605
9.939361691954087,46.03553731348269,235.4330734763607
3.431307285560905,70.96713435045244,14.932580932762477
8.587176217589523,98.37115832091517,324.4275164778437
9.51173561649092,5.0175350319974,22.48891462353625
6.438495025539413,9.669455978756714,13.441690931727777
10.089999126828129,72.04567414627562,385.4606653887012
3.366002999268593,28.1825003295472,5.5978568439435925
3.448178264990573,18.430139695009906,3.9354692958669926
12.871206727915899,3.9361879819729495,43.71519292489409
7.322287696935154,2.1846711986201806,4.46709532589199
4.524726151822618,77.4485603119791,37.36706775510833
9.266919120657652,13.443342736955,55.7201350353418
12.23992263718333,46.77206159711509,446.7055031880036
5.589852329962119,60.5896815179483,55.11863402480631
10.474685709828004,42.835180056884624,256.4025682181087
4.024169579925216,2.7106652336233106,0.92003315505595
3.6201806540232924,78.35015025879089,19.36106908425891
9.376255578817776,1.0513224541653488,4.513599514526338
9.487621459321279,76.1889894377484,338.8933373161054
10.649158817978478,89.33044937881228,561.8808128634379
11.71309600467194,43.28399210571723,362.27735580583885
14.710224953550416,53.554247309779825,887.8725587132272
9.195604179614344,47.698339261765376,193.17140408891714
6.875477675294952,38.920861862343884,65.88550040192398
12.542234337224444,88.74245353703603,911.9162097503646
6.249987015144891,89.39335106699905,113.6688154900807
8.267657048467633,33.581636464153455,98.8434708614356
3.9414765761071915,61.5069754014698,19.615527526828334
3.30420892098549,92.69075621458641,17.415570067651284
14.5517809761351,96.20584989413516,1544.0049915673715
13.03176144614647,50.895904042204755,586.6660658777938
11.351690473124375,45.28248052843268,344.99325356491494
7.907435332971239,27.869431592852578,71.7684933880197
5.07953184085015,95.887187319041,65.45312885141196
4.877244512053032,14.281430447286736,8.629667577195471
6.002914777975144,57.9829576047725,65.32594018526137
9.590719976473446,28.255026751863888,129.82194961776347
11.575151072400748,27.90082903477966,225.36988491055558
10.922368520612775,40.496858737618844,274.8340799412788
6.359206763351314,99.87929358156545,133.77749853631263
14.45838336795833,5.4966306839822066,86.52757594487845
11.854763000349223,57.85418182035315,502.0097539322513
9.652248630136809,8.257215803527718,38.67389441567455
10.340648954812227,15.452082999051896,88.98753736032099
8.035200749133478,43.95629417728987,118.77089718319887
5.9727718740138895,51.04601313464413,56.64849569396557
7.271672143815139,25.8792408364524,51.826654189292526
12.09415332557243,31.645713087441617,291.5681411034775
3.1727218635570704,8.696702025593305,1.4466030137789463
4.392871686082994,30.32197838442505,13.387573210066394
3.552031704261033,96.6558439380544,22.56095030684337
3.4887456278276416,94.47073816724817,20.893153539015653
13.265527008132086,33.4878290136985,407.1545470440479
11.443894312560284,57.08539362787616,445.6001068630838
8.690085949047901,90.95953911109443,310.8989375911589
4.174009927812017,0.6183822640896675,0.2342158218621533
8.899390501401989,81.06835703375918,297.5986346146316
8.681661249366789,94.83695527889189,323.21006908087315
5.078422438920182,9.132573433355706,6.229861852753683
8.206219790855677,16.144768603292103,46.46864728050397
7.782056812768481,96.07463027713554,235.82545675114605
10.390201176626597,53.75401436403463,314.03752350517647
10.621123810411726,1.4196634471723701,8.859222029209384
3.543648117264534,25.763199876352914,5.971045003827336
7.495351375517655,44.99436742688596,98.68085706838205
10.510318988570837,69.29089110247676,419.00828381392245
9.037635102961053,73.31603781367996,281.8786387938441
13.277878094259867,99.54215129254561,1213.6454297163664
10.90432357942734,28.7511199383759,194.15551401735968
4.955213124977156,53.82201018684752,34.10717114339871
3.846824968805158,53.332354785960504,15.812364234784654
10.709031338475787,40.56452594472375,259.4751338721346
3.3181357264994618,16.91618938424202,3.2187240853284558
10.02930697528156,97.74565631838425,513.5810742067704
14.282762897099492,85.3317186666586,1294.9289618132689
9.905690134510547,49.83330282942372,252.2740960842757
7.658039114478263,60.32454226840298,141.10602156384346
10.719458621308238,22.72610535596623,145.79490374865182
8.499034685898199,54.37870703917469,173.8747239377225
9.547401471791218,69.49701331214759,315.0071908033295
14.297577705318302,51.51670283865888,784.2133434400238
7.6332316536092915,99.02851705849413,229.39522554179348
14.534286765886971,61.13416562477262,977.606171664581
13.864207703472765,37.09737125921691,514.9049605037222
5.349493617471557,77.21520276158381,61.56581154280885
3.8323356105019855,17.046251158164203,4.997102507757862
4.20933601652912,38.451581370626656,14.93666919580305
3.2186619078185967,34.69589503775858,6.025636754192454
4.13331552907114,43.180709510777724,15.881233255735983
11.196081280996282,78.17798259287262,571.4541072374005
3.854263781522748,48.41730321634075,14.438552931431213
6.827707563525136,79.40144502659628,131.62910017607723
13.138503731633454,57.64889031398659,680.9691688416564
3.2792632288299104,34.206943465755536,6.28263571436344
12.77362179106723,80.99787436834724,879.2544046515078
6.382257297280799,23.828967055309157,32.26464669224685
4.417977931459875,22.43829797997955,10.077650878183558
11.360845984369808,50.45029240548358,385.29597825766547
10.547314161358608,26.084924596208893,159.40942788618625
13.529664162324636,0.9087034951216322,11.721468354004829
11.820852525646629,64.82975272988016,557.7242575908598
12.641771164618183,51.1093821472398,537.8029451161319
6.384414870855678,44.55178144931612,60.38473256859566
5.129274525356674,96.69685146183153,67.96400069256187
12.0073770196903,57.11991839629137,515.0279417440319
12.682016871207168,86.34315777893845,917.2583605636801
14.88606170400808,13.945023620516018,239.58381167108917
7.951412122937118,56.92064631294277,149.03949994991822
7.464217029513398,86.7979626730903,188.00139776709398
12.316955528903963,58.3105757279898,567.4873968697407
7.089642483036214,71.80141781270015,133.26153045171378
14.169087907242776,37.20435678122074,551.2114825764585
13.300953022116142,9.244951703706661,113.30568396116415
8.147928328500221,45.79002951270714,129.00641160858956
12.010452813497968,39.44793908388575,355.96002952743146
12.054514489016189,86.70601823789474,791.0377035872008
4.237486426031191,24.399530235247223,9.669526241384949
13.8306348801548,96.6734227535108,1332.0858517684517
9.063028469374286,95.81381198044961,371.4898249728007
12.917489593292899,24.76316430714387,277.9964637904726
6.840595212367341,34.80519554773205,58.02625279638924
13.746278741954406,89.55557408738851,1211.5653154486383
7.670420144809958,96.66222208961075,227.20244711070407
3.1300518177635803,44.3439102836044,7.08251234485785
13.864583717031163,32.099704564089784,445.57448106176093
4.095440121433603,52.6094013251542,18.821917815794063
6.831763651084978,68.77692063657348,114.21943255737055
14.400743604609659,27.34745153749798,425.373457352536
14.407285763250673,73.64731746190728,1147.102470142521
9.881254657479433,5.165735711464103,25.957761052847456
10.582046546037592,4.929449276441645,30.42328990482851
8.381346263739838,38.628770514554525,118.45434803414487
6.518529260376774,35.34731920607206,50.992242457490335
6.9439745444389915,31.56332153671523,55.043473380048994
11.07022147292446,49.101976266891,346.9498243656122
12.02849435325216,32.07335823115712,290.7214072806532
12.498948524710183,19.225791846809194,195.52551827088175
12.475417713534647,30.946954908860093,312.9550625828769
4.094473236584284,97.4904272810235,34.8541788367618
8.933043656430979,41.11134169948486,152.6366378169814
3.6907051201997314,44.47127768583358,11.644113243759934
9.594346587884827,57.654498995114004,265.2028474340534
8.298366016480525,98.33407684142266,292.67159567161156
13.652450193099597,24.160127643576303,320.20624532764805
7.210980150624945,68.12821105324338,133.04809380411177
4.40480419713127,71.59846935417241,31.870019769772796
4.71590018463403,60.73244167930659,33.17518292470344
12.138127580609666,8.857833963664408,82.50521501758907
10.418616759795132,67.68722758275764,398.69031589644663
4.2134721134734825,6.409471103617548,2.4971310623909595
4.009281673379969,59.61426495498969,20.010072917508676
11.41162957750944,73.95811772217426,572.4368968992276
3.8731560763703223,21.096989061995043,6.384314065536835
12.862320711484275,84.1622007542774,932.768469370581
11.474906725877954,3.0353805533004263,23.886879067880628
3.976185367702797,84.3812863658306,27.627703175450634
4.018052569022303,46.032905064276505,15.55299376668487
14.839674942014106,21.75879399316445,370.3452302277563
7.491249549073444,13.3778144993968,29.291845487132147
7.447705764802691,95.33071675823726,205.1158219979708
12.753594807090032,7.266558758115671,78.5100774529936
14.366982928606305,19.909341993592566,307.50515822929236
14.83201276587445,34.7822347433046,591.0939644604014
12.0405382231073,62.023484896112045,563.8877209411331
7.515115026370989,54.480108527609836,120.43248071215288
4.002008600384025,12.564349241231398,4.194428771611789
12.325762991129242,28.972798373821462,282.5729938791906
9.700850996829661,23.875177108602408,113.52065154994015
8.090664110963715,21.354285449034137,58.90285286824394
13.876252621136832,41.1144336479987,572.1497027024033
4.3343697876738165,70.40314525916568,29.858550060439185
8.91150125149031,21.745293221723593,80.152423226437
3.136243737209029,36.66788797029814,5.891340012764182
8.623927703929516,39.09174268411623,130.58675316793952
3.675639308182048,97.64565294354102,25.255172959783838
4.425814995216863,95.46663568790689,43.10524888309302
4.410314961325259,80.01375827520759,35.749688164476304
10.790523625392762,24.165892081918518,158.13542235658608
11.952538551185079,6.803731409166969,60.50989388356097
10.000425181165916,31.690413772062477,165.07529267737794
14.546070581694503,26.679454943383085,427.6739479868734
7.498446954284448,50.59258001463939,111.0962933051556
6.428545035382329,77.7727910067793,107.61294780999752
13.423189538273522,85.8322938878858,1081.2264425158878
5.683150062233432,84.48640854105085,80.77054088275194
14.558670473287336,35.967556122306775,578.0625704087339
3.145853696277796,68.72343434606829,11.143437693289682
14.63854592049167,31.283419752422002,511.1010951410413
3.5179189434069134,6.090554323518271,1.3810616900972308
13.693717364376853,70.15652656029422,938.2766961404603
9.332413309035598,0.9827552569787845,4.160313326805674
14.915577553431604,40.91825874584886,707.190046097106
3.8855587768247863,32.937926930207574,10.06364901794854
9.64625141281585,69.33775385188524,324.14868997901834
14.631630427429187,76.62454727603789,1250.100307057984
9.277174130041786,30.409463597128383,126.46043041676536
10.55278365762315,81.16270144448535,496.7711536188501
11.348984267815407,29.391676050493377,223.7660035841145
8.454492777213279,44.63263599865612,140.47983246539584
10.530696961008761,72.7018527014134,442.196800350208
10.011771743077203,69.29202292247886,362.1719659630387
13.813896125891867,98.73684723122,1355.5844703725543
3.5453565640974944,22.51610242159319,5.226028162192369
6.371558275106764,66.23179135395823,89.2282245361395
14.404937808918705,60.96819082757774,949.1530379121938
13.683165406690996,91.509845449003,1221.0299701889323
8.467881033428554,15.636214164487505,49.44867116158019
10.441591173618441,75.1798163586933,445.7589654578348
6.328574195773593,56.826861626876834,75.01879286105545
5.257453916685136,27.46658697879054,20.78882255009886
8.564380859279787,47.44349141471741,155.22559369414935
7.240226736312634,33.37765970697978,65.97982426543406
10.003873342210465,57.931340278846086,302.07647254078216
3.932815643579818,88.90006108146659,28.165119406693453
14.692737691993997,56.9304984412202,940.4851298196795
14.834528933755234,63.17224183265841,1074.1040162021245
11.37794056823694,51.874784711470944,397.96608382780386
9.433156396129444,5.116550644547591,22.36903005511824
6.7143313954359325,23.285855687609423,36.71126002967367
12.765540236483384,49.20017294320827,533.0684719222653
11.21677407064655,31.023528374470477,228.03099272156513
4.951403272138696,18.176359776119423,11.491866698133151
13.93112621392611,50.41328419184383,709.9086085532978
12.870446915078027,32.28097934478503,358.4481606891158
14.397598959503089,25.810764317341473,401.2082486243569
11.70863410066032,46.39854174403808,387.90180965077207
10.360982351229477,13.328425808217315,77.21122306327884
8.018916435487426,92.77457330754073,249.15797936348167
14.19274180024816,86.7702097919239,1292.0172877646667
13.3927666740049,70.76205857405353,885.3401057588432
3.542624041274273,10.621382758845622,2.4595464426518188
3.316403693967024,77.5877254469693,14.739880488304747
7.517560402536596,80.7957328109019,178.77960543542198
12.726639969381996,76.77646177143377,824.267431008585
14.847313551779333,11.396588711924116,194.2751654328019
4.805002693242338,64.39079570677647,37.205185095412496
10.129568584225622,83.43247957493986,451.65494538253296
7.570690279572258,57.73534012196677,130.48089830903425
14.638972773775238,64.6407375228089,1056.1774319733297
13.105427077628505,45.83634794263062,537.3562610822918
13.059944456533653,52.87073198840526,613.3919670807891
8.624317917539644,3.4376858351725215,11.4852176175602
7.977834028051982,63.89630219732846,168.97773620016352
6.280884863168475,8.14472128911592,10.510841705010892
3.6765059598111254,43.50145943402234,11.259223020660132
13.376668515060638,29.265509766740784,364.8369023811542
12.75481210956093,54.54279502117131,589.465452509906
14.996612079433568,13.341633552320708,234.36203053765905
14.959642044886865,69.16434019733182,1205.9925225319696
9.66518046723153,79.50115369284704,373.8540630720369
12.227848982166126,16.33544497431565,155.5535545470086
14.337188758589136,10.431308735188216,160.11410048650774
13.195768688128938,14.551548278735915,174.14542041138156
5.968177220918372,87.71275618985017,97.11507759655795
8.406529623721122,52.81892617563562,163.43255945795855
4.54991298181794,46.72609960075026,22.92279518102615
14.44861232710467,10.671181910235427,167.64465462705223
10.27409561341056,64.95560067569618,366.8987091120933
5.743713666041552,86.799959189509,85.66366213872378
11.06040821287028,82.8185869323453,583.6332897500675
10.41753888549475,62.60547089808013,368.6433877358049
7.297952616394086,7.527871665167362,15.239618518822986
4.362691106395548,11.239702717601297,4.8609033885400885
11.058878347113595,4.930898710982468,34.73426350872318
9.243692410845519,25.74792164924693,105.91986221573048
12.267820700827672,13.566146716037775,130.45404227720817
9.24196201334392,26.004804025243388,106.9165395383119
13.226178003822481,38.50580557189617,464.0107849322263
9.622882065293826,94.29827840711357,437.6410234977345
9.731255658424635,61.03760597816921,292.95634590936373
13.51984323190014,83.49737856829623,1074.6983438017905
7.8417943945487645,71.03515007123322,178.40968539823118
4.608182741407688,11.250313052663174,5.733930938801637
3.3453921157600677,73.59204063739489,14.35062130526785
12.061647068083428,27.509888155912442,251.42441351182865
10.443714616241575,63.91078469947063,379.1734399971461
11.448957217190683,34.09619736429885,266.50325333179694
5.555569938106929,99.76722632646592,89.09893795223842
4.636457707041237,26.355147949677782,13.681166792535612
3.174535988014583,27.913047077426967,4.65100475753161
7.207050705679164,93.06722555623983,181.45472073248985
10.079012242255597,2.464440463632267,13.142289216406011
7.706928541196788,69.66889878731969,166.10462073361856
8.249699064284748,72.53263907358782,212.10288223553243
13.84990433392498,83.63785774103994,1157.28944597364
7.179065604279604,97.44393106384753,187.78345846151737
9.16787386991773,97.56019191566524,391.5410547418201
12.403836152893717,6.527675756646389,64.8821761615855
7.758513387855242,82.18393227529025,199.90388302627412
10.465040402734482,64.63099336573814,385.80009514428554
13.348364504960943,64.73421343730912,801.8937324896328
14.394247483891705,12.83499266146948,199.370680875747
4.764881771148455,65.01871664456533,36.634776958977554
14.119051501937932,98.24825806012478,1440.2576728936722
8.905395516954458,91.1818569539447,335.40292191521416
